index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
5600,500,375,0,5343.4175,177.1021,0.0000,255.0000,58.2160,146231,1.0000
5601,500,375,0,15354.8857,82.1432,0.0000,255.0000,63.4969,134878,1.0000
5602,500,262,0,1252.5430,75.9284,0.0000,255.0000,51.2968,74008,1.0000
5603,500,334,0,1244.0769,115.9570,0.0000,255.0000,70.6003,101866,1.0000
5604,412,500,0,2323.6372,188.1850,0.0000,255.0000,66.6634,111766,1.0000
5605,500,375,0,1931.4580,131.3216,0.0000,255.0000,68.5107,149166,1.0000
5606,500,333,0,1299.3080,162.6835,0.0000,244.0000,49.1444,92009,1.0000
5607,500,332,0,10913.2666,128.7735,0.0000,227.0000,55.4294,143577,1.0000
5608,500,333,0,6675.3975,177.1620,0.0000,255.0000,54.4756,151110,1.0000
5609,500,332,0,2159.6194,70.4649,0.0000,255.0000,53.4548,106259,1.0000
5610,500,375,0,1726.6615,76.0328,0.0000,247.0000,61.7483,114632,1.0000
5611,500,334,0,2095.1587,107.3998,0.0000,255.0000,40.6018,102371,1.0000
5612,500,426,0,5220.6216,146.4004,0.0000,255.0000,42.2003,151922,1.0000
5613,332,500,0,1805.1627,108.2131,0.0000,255.0000,61.3793,111169,1.0000
5614,332,500,0,3469.4080,118.1747,0.0000,255.0000,58.2537,130948,1.0000
5615,500,375,0,1453.2954,109.0248,0.0000,255.0000,60.8925,136008,1.0000
5616,500,330,0,3497.0308,187.9825,0.0000,255.0000,68.7247,77349,1.0000
5617,500,338,0,5014.2495,124.8410,0.0000,255.0000,75.5520,109734,1.0000
5618,367,500,0,738.2040,112.6231,0.0000,255.0000,51.8906,103518,1.0000
5619,500,451,0,1363.0206,126.3352,0.0000,255.0000,64.3787,113791,1.0000
5620,500,333,0,3583.2388,67.9974,0.0000,255.0000,46.8506,130624,1.0000
5621,300,500,0,3923.0679,138.7574,0.0000,255.0000,54.5594,116165,1.0000
5622,500,331,0,1784.3435,152.3993,0.0000,255.0000,44.0751,87008,1.0000
5623,375,500,0,924.5093,126.0467,0.0000,223.0000,52.3288,105701,1.0000
5624,500,334,0,1163.4568,107.6241,0.0000,250.0000,62.3110,85781,1.0000
5625,500,331,0,2635.0842,68.8276,0.0000,255.0000,39.1378,122879,1.0000
5626,500,375,0,6368.1924,149.8849,0.0000,255.0000,52.3438,155890,1.0000
5627,392,500,0,6525.5181,85.5970,0.0000,255.0000,53.5481,164701,1.0000
5628,500,375,0,2404.4619,93.0869,0.0000,255.0000,55.6865,145718,1.0000
5629,500,334,0,1357.7723,78.0160,0.0000,255.0000,63.5982,91785,1.0000
5630,500,375,0,960.9149,129.5110,2.0000,255.0000,54.7897,103515,0.9844
5631,500,375,0,1996.0198,198.0191,0.0000,255.0000,25.9815,120369,1.0000
5632,500,375,0,2413.4685,128.0717,0.0000,255.0000,53.2218,134374,1.0000
5633,334,500,0,837.0441,120.4067,0.0000,255.0000,64.4638,85580,1.0000
5634,500,333,0,529.3383,99.3976,0.0000,182.0000,38.1865,68355,1.0000
5635,500,375,0,5743.5400,140.7905,0.0000,255.0000,61.1979,190278,1.0000
5636,500,375,0,3243.8762,129.1359,0.0000,255.0000,71.1324,141496,1.0000
5637,333,500,0,633.9282,82.6096,0.0000,203.0000,43.0393,77887,1.0000
5638,500,321,0,13928.8916,67.8513,0.0000,255.0000,58.3830,139006,1.0000
5639,358,500,0,8581.7217,76.8483,0.0000,255.0000,53.3980,187936,1.0000
5640,500,375,0,2664.2844,87.6452,0.0000,255.0000,61.7849,128997,1.0000
5641,500,375,0,1250.3402,116.6210,0.0000,255.0000,65.8914,105206,1.0000
5642,333,500,0,6529.0088,116.8100,0.0000,255.0000,83.3106,115430,1.0000
5643,500,375,0,8801.0029,103.3464,0.0000,255.0000,53.8387,202602,1.0000
5644,450,500,0,1431.1565,146.5450,0.0000,255.0000,41.2336,170385,1.0000
5645,500,375,0,3508.9060,124.2135,0.0000,255.0000,58.6926,159064,1.0000
5646,500,375,0,5508.7690,100.8394,0.0000,245.0000,59.1886,161866,1.0000
5647,333,500,0,2102.6882,193.9801,0.0000,255.0000,45.3314,95380,1.0000
5648,500,375,0,8185.4858,74.8891,0.0000,255.0000,60.8560,182496,1.0000
5649,500,377,0,22186.6875,75.5947,0.0000,255.0000,59.0478,218212,1.0000
5650,500,375,0,2251.5112,154.5734,0.0000,255.0000,62.5674,110007,1.0000
5651,500,335,0,818.5289,137.4067,0.0000,246.0000,50.0099,70703,1.0000
5652,500,340,0,1340.0925,135.3092,0.0000,255.0000,53.4557,93931,1.0000
5653,405,500,0,1994.9807,100.4878,0.0000,255.0000,68.8340,132021,1.0000
5654,500,375,0,1013.9534,216.7833,0.0000,255.0000,47.7682,106894,1.0000
5655,500,333,0,1104.2367,141.7249,0.0000,209.0000,34.8467,55184,1.0000
5656,500,375,0,2210.8826,156.8814,0.0000,255.0000,83.6895,112746,1.0000
5657,500,332,0,1760.6361,114.6665,0.0000,255.0000,57.9605,70092,1.0000
5658,500,335,0,2072.9761,144.8119,0.0000,255.0000,50.1937,113186,1.0000
5659,284,500,0,5422.3101,126.1679,0.0000,255.0000,64.3157,105766,1.0000
5660,500,423,0,999.3956,131.2930,0.0000,249.0000,41.3127,113290,1.0000
5661,500,333,0,3761.3203,117.7224,0.0000,255.0000,62.0200,124107,1.0000
5662,334,500,0,5883.3721,130.6815,0.0000,255.0000,86.1600,119200,1.0000
5663,307,500,0,3900.3315,123.0499,0.0000,255.0000,82.7121,101992,1.0000
5664,500,336,0,5990.7388,132.8238,0.0000,255.0000,76.6864,133640,1.0000
5665,500,375,0,2815.7959,128.7670,0.0000,255.0000,63.8403,132803,1.0000
5666,375,500,0,2930.4597,149.5378,0.0000,255.0000,75.8138,113101,1.0000
5667,375,500,0,2831.3457,137.0753,0.0000,255.0000,64.4728,110128,1.0000
5668,375,500,0,1977.1371,118.9245,0.0000,255.0000,59.8015,103630,1.0000
5669,500,375,0,3207.8010,98.0717,0.0000,255.0000,55.8550,133496,1.0000
5670,500,411,0,1280.7799,109.2264,0.0000,255.0000,51.5128,125033,1.0000
5671,500,375,0,1345.3412,130.1520,0.0000,255.0000,57.6849,107928,1.0000
5672,500,329,0,3136.1165,115.5637,0.0000,255.0000,74.5380,125725,1.0000
5673,500,333,0,3032.1399,90.4556,0.0000,255.0000,67.8688,111271,1.0000
5674,375,500,0,425.4085,117.8906,0.0000,255.0000,75.1620,88174,1.0000
5675,500,388,0,1343.1694,112.7181,0.0000,252.0000,43.3480,140827,1.0000
5676,500,375,0,9184.1377,103.0837,0.0000,255.0000,83.6185,178315,1.0000
5677,330,500,0,17183.1582,131.9641,0.0000,255.0000,68.7326,150763,1.0000
5678,500,462,0,1573.5867,144.0561,0.0000,255.0000,54.9555,142443,1.0000
5679,500,348,0,2459.1033,102.8031,0.0000,255.0000,64.4583,86000,1.0000
5680,500,333,0,3293.5483,122.8521,0.0000,255.0000,52.3729,121511,1.0000
5681,500,333,0,2375.3127,117.3334,0.0000,255.0000,49.8378,113760,1.0000
5682,500,375,0,5668.2437,131.3876,0.0000,255.0000,81.4051,132969,1.0000
5683,500,375,0,5474.6665,112.5679,0.0000,255.0000,78.3653,130144,1.0000
5684,500,375,0,4538.4458,113.9445,0.0000,255.0000,84.3849,129096,1.0000
5685,500,500,0,3757.0999,84.0580,0.0000,255.0000,75.2059,126927,1.0000
5686,375,500,0,7468.3076,129.5245,0.0000,255.0000,51.3425,151250,1.0000
5687,500,375,0,519.2810,148.5605,0.0000,244.0000,52.4874,90112,1.0000
5688,500,375,0,8561.8545,164.0831,0.0000,255.0000,64.2517,170621,1.0000
5689,500,328,0,1638.0402,128.2003,6.0000,255.0000,68.5089,93320,0.9540
5690,500,375,0,5772.3843,93.5048,0.0000,255.0000,52.7926,158588,1.0000
5691,500,333,0,464.4653,242.6047,0.0000,255.0000,30.4829,37432,1.0000
5692,500,375,0,5772.6880,116.0231,0.0000,255.0000,74.6084,157831,1.0000
5693,333,500,0,2993.9153,184.4785,42.0000,255.0000,52.9622,105119,0.7172
5694,500,333,0,581.1945,238.5204,0.0000,255.0000,39.0022,37951,1.0000
5695,333,500,0,549.5818,232.9795,0.0000,255.0000,48.3474,41481,1.0000
5696,333,500,0,401.5096,239.4395,0.0000,255.0000,40.4705,35006,1.0000
5697,333,500,0,496.7351,216.6674,0.0000,255.0000,39.8247,43178,1.0000
5698,500,333,0,799.1340,54.4790,0.0000,232.0000,60.1262,91887,1.0000
5699,375,500,0,3412.1814,78.8034,0.0000,255.0000,62.7052,91705,1.0000
5700,500,375,0,3706.5496,106.1488,0.0000,253.0000,63.6452,124547,1.0000
5701,500,500,0,7264.5615,93.4778,0.0000,255.0000,57.6678,206370,1.0000
5702,334,500,0,12566.2861,151.7454,0.0000,255.0000,70.1093,163998,1.0000
5703,500,375,0,19582.1074,151.4190,0.0000,255.0000,59.6389,173865,1.0000
5704,500,375,0,2659.2383,121.1771,0.0000,255.0000,68.4450,130185,1.0000
5705,494,500,0,1396.6274,77.2776,0.0000,255.0000,55.4784,114411,1.0000
5706,500,375,0,5847.4648,125.1070,0.0000,255.0000,81.8880,155940,1.0000
5707,500,333,0,8003.1821,123.1974,0.0000,255.0000,72.5884,137058,1.0000
5708,500,375,0,8636.2744,127.9918,0.0000,255.0000,55.1435,148136,1.0000
5709,500,375,0,1704.8221,101.8177,0.0000,255.0000,43.6576,103796,1.0000
5710,375,500,0,3880.1714,80.3983,0.0000,255.0000,74.4769,110190,1.0000
5711,500,375,0,3858.1482,156.6382,0.0000,255.0000,52.7590,109611,1.0000
5712,500,375,0,9114.7988,169.4078,0.0000,255.0000,45.9071,119771,1.0000
5713,500,375,0,2894.2317,139.3834,0.0000,255.0000,65.9237,112031,1.0000
5714,500,333,0,17492.3145,102.9532,0.0000,255.0000,63.3581,180103,1.0000
5715,500,412,0,6516.6162,80.2614,0.0000,255.0000,54.8500,158328,1.0000
5716,500,375,0,5631.3008,106.9501,0.0000,255.0000,73.7049,166050,1.0000
5717,500,375,0,9177.3926,140.3428,0.0000,255.0000,83.1975,156998,1.0000
5718,500,335,0,3868.8228,85.3418,0.0000,255.0000,66.6250,140435,1.0000
5719,500,375,0,4226.0205,186.3590,0.0000,255.0000,43.9838,142659,1.0000
5720,500,333,0,618.2935,83.4886,0.0000,255.0000,56.4087,74410,1.0000
5721,357,500,0,5311.1768,94.9679,0.0000,255.0000,64.1628,147240,1.0000
5722,500,375,0,3127.5625,107.4980,0.0000,255.0000,61.5192,137320,1.0000
5723,500,355,0,6797.1919,91.4010,0.0000,255.0000,56.1610,170738,1.0000
5724,500,333,0,4826.1084,132.7067,0.0000,255.0000,33.7241,97027,1.0000
5725,500,333,0,1078.8218,96.9467,0.0000,253.0000,53.6972,76382,1.0000
5726,500,375,0,940.8778,158.0871,0.0000,255.0000,58.9652,79939,1.0000
5727,335,500,0,8348.6689,118.4682,0.0000,255.0000,74.3436,163153,1.0000
5728,500,375,0,1647.0398,208.3435,1.0000,255.0000,23.6265,104570,0.9922
5729,500,333,0,4904.1016,134.8378,0.0000,255.0000,56.7182,146753,1.0000
5730,333,500,0,5277.3125,106.2777,0.0000,255.0000,37.9268,161469,1.0000
5731,332,500,0,5732.8867,97.9994,0.0000,255.0000,40.2331,146596,1.0000
5732,500,334,0,4740.3120,108.6699,0.0000,255.0000,62.4964,142312,1.0000
5733,500,375,0,2320.8428,109.4198,0.0000,255.0000,55.0715,131651,1.0000
5734,500,334,0,1430.6827,112.8273,0.0000,255.0000,53.9538,90449,1.0000
5735,500,333,0,2028.9828,135.5824,0.0000,255.0000,62.3003,92838,1.0000
5736,333,500,0,1142.7152,117.9622,0.0000,223.0000,48.7695,94484,1.0000
5737,500,375,0,908.7556,147.5772,0.0000,255.0000,73.9504,96834,1.0000
5738,377,500,0,8662.4238,123.0146,0.0000,255.0000,71.5850,194812,1.0000
5739,500,400,0,4715.9536,91.2730,0.0000,255.0000,54.9448,184409,1.0000
5740,332,500,0,4138.6616,130.8922,0.0000,255.0000,94.3370,121902,1.0000
5741,324,500,0,12471.9414,119.6397,0.0000,255.0000,65.6725,203053,1.0000
5742,500,334,0,3435.1030,103.7658,0.0000,255.0000,60.5824,117634,1.0000
5743,500,334,0,1153.0981,90.8039,0.0000,255.0000,60.3636,91406,1.0000
5744,500,375,0,2281.9456,175.7408,0.0000,255.0000,63.2906,123903,1.0000
5745,500,335,0,1831.5200,96.4822,0.0000,252.0000,60.3706,95034,1.0000
5746,500,375,0,2444.3879,163.6439,0.0000,255.0000,79.7465,128027,1.0000
5747,500,390,0,15532.6982,156.2812,0.0000,255.0000,74.4372,201149,1.0000
5748,500,421,0,1670.6071,194.4346,0.0000,255.0000,51.9308,133469,1.0000
5749,500,377,0,1160.2538,180.4388,0.0000,255.0000,54.9779,98043,1.0000
5750,500,376,0,4384.5674,165.2909,0.0000,255.0000,55.6259,122495,1.0000
5751,500,376,0,4647.9292,157.0622,0.0000,255.0000,59.5349,139921,1.0000
5752,500,375,0,28670.9395,97.2406,0.0000,255.0000,71.4058,285433,1.0000
5753,500,333,0,1282.6552,96.8145,0.0000,255.0000,67.8779,68291,1.0000
5754,500,375,0,6825.3306,168.7760,0.0000,255.0000,37.1056,155357,1.0000
5755,500,375,0,2880.1077,128.4437,0.0000,255.0000,44.6687,119739,1.0000
5756,375,500,0,3963.8262,168.7236,0.0000,252.0000,56.5468,122039,1.0000
5757,500,375,0,5719.3574,136.3541,0.0000,255.0000,39.4262,167761,1.0000
5758,500,375,0,4120.0176,181.9552,0.0000,255.0000,46.4508,148661,1.0000
5759,334,500,0,1566.0923,88.7679,0.0000,255.0000,66.0106,102633,1.0000
5760,500,375,0,3026.8989,176.3645,0.0000,255.0000,44.4959,140122,1.0000
5761,500,375,0,16615.0664,120.4784,0.0000,255.0000,75.1867,209495,1.0000
5762,500,490,0,1172.7842,103.3835,0.0000,255.0000,60.8608,126695,1.0000
5763,500,333,0,2341.9497,131.9027,0.0000,255.0000,33.0845,93431,1.0000
5764,500,375,0,6595.1011,171.3710,0.0000,255.0000,55.7168,143117,1.0000
5765,500,375,0,7077.6738,104.7135,0.0000,255.0000,72.2510,142457,1.0000
5766,500,333,0,1636.9357,91.4951,0.0000,255.0000,56.8341,84114,1.0000
5767,500,500,0,2501.4075,122.2984,0.0000,255.0000,73.7482,186311,1.0000
5768,333,500,0,6180.7144,131.0618,0.0000,255.0000,64.9044,147045,1.0000
5769,307,460,0,1196.9276,138.0632,0.0000,255.0000,48.5926,82959,1.0000
5770,450,387,0,2389.1775,148.3822,0.0000,255.0000,52.3536,108886,1.0000
5771,500,375,0,3068.6030,113.2678,0.0000,255.0000,53.0295,156118,1.0000
5772,332,500,0,4972.3066,123.0480,0.0000,255.0000,58.6347,151319,1.0000
5773,373,500,0,26931.9785,152.6425,0.0000,255.0000,71.3452,256061,1.0000
5774,456,500,0,3076.6589,166.0176,0.0000,255.0000,65.2342,149943,1.0000
5775,500,375,0,2886.5142,138.2160,0.0000,255.0000,39.7375,147157,1.0000
5776,375,500,0,2185.7524,145.6098,0.0000,255.0000,57.4753,143459,1.0000
5777,500,333,0,14015.2334,126.7975,0.0000,255.0000,45.7973,202836,1.0000
5778,500,333,0,3526.1650,147.7211,0.0000,255.0000,76.2993,129528,1.0000
5779,337,500,0,3098.2852,134.5176,0.0000,255.0000,63.5925,120797,1.0000
5780,500,375,0,670.7399,90.4432,0.0000,244.0000,49.8775,80199,1.0000
5781,375,500,0,8772.2822,94.9273,0.0000,255.0000,73.2487,165028,1.0000
5782,500,375,0,4868.0371,126.7044,0.0000,255.0000,68.8116,155306,1.0000
5783,335,500,0,1814.6851,169.3777,0.0000,255.0000,85.2284,101446,1.0000
5784,500,333,0,1658.7948,118.7189,0.0000,255.0000,51.3306,124346,1.0000
5785,500,375,0,7976.8516,113.9260,0.0000,255.0000,62.0505,145597,1.0000
5786,500,334,0,1733.0703,107.0595,0.0000,255.0000,47.7836,98389,1.0000
5787,500,281,0,4944.9531,133.3764,0.0000,255.0000,46.2374,108911,1.0000
5788,500,333,0,3496.7292,100.2012,0.0000,255.0000,74.0244,117786,1.0000
5789,500,375,0,1268.2716,183.4007,0.0000,255.0000,54.7041,93977,1.0000
5790,500,333,0,3166.7805,129.7576,0.0000,255.0000,64.9255,128183,1.0000
5791,500,334,0,2536.5994,76.8867,0.0000,255.0000,44.3477,94382,1.0000
5792,500,332,0,5345.7852,134.6681,0.0000,255.0000,79.5816,143802,1.0000
5793,500,332,0,8037.9575,134.4712,0.0000,255.0000,84.8486,171831,1.0000
5794,332,500,0,1843.4321,171.1170,0.0000,240.0000,54.3764,83332,1.0000
5795,500,332,0,2649.6887,160.2790,0.0000,255.0000,52.0283,110593,1.0000
5796,500,333,0,1529.6619,165.9373,0.0000,255.0000,79.8134,87310,1.0000
5797,500,333,0,2000.4078,197.0924,0.0000,255.0000,49.5359,77819,1.0000
5798,357,500,0,16710.9238,182.4398,0.0000,255.0000,62.7748,172141,1.0000
5799,375,500,0,1636.8929,165.1324,0.0000,255.0000,57.1286,91373,1.0000
5800,500,334,0,2322.3245,109.9808,0.0000,255.0000,79.8748,98848,1.0000
5801,500,375,0,8236.9873,86.5201,0.0000,255.0000,58.6192,184338,1.0000
5802,500,408,0,6546.2363,123.4021,0.0000,255.0000,53.8741,177666,1.0000
5803,500,375,0,13115.8193,105.0130,0.0000,255.0000,57.5980,179114,1.0000
5804,500,333,0,2621.8530,184.3867,0.0000,255.0000,56.7359,116808,1.0000
5805,500,454,0,1272.9836,133.2255,0.0000,244.0000,48.0227,123156,1.0000
5806,327,500,0,1127.7885,157.4859,2.0000,255.0000,50.1501,93567,0.9844
5807,500,375,0,613.8087,132.8869,0.0000,255.0000,61.6480,102284,1.0000
5808,333,500,0,5155.3066,147.7987,0.0000,255.0000,54.2649,130261,1.0000
5809,500,333,0,994.3853,129.8660,0.0000,255.0000,64.8764,84965,1.0000
5810,500,357,0,10271.8809,124.2468,0.0000,255.0000,80.7494,175044,1.0000
5811,500,333,0,690.3417,143.0461,0.0000,255.0000,63.9156,83129,1.0000
5812,500,333,0,543.7237,104.5887,0.0000,235.0000,62.0741,81972,1.0000
5813,500,366,0,662.2231,118.4529,0.0000,248.0000,61.5226,90618,1.0000
5814,500,375,0,1757.7722,103.8496,0.0000,247.0000,48.6515,111447,1.0000
5815,500,375,0,9288.6016,74.8304,0.0000,255.0000,59.7214,194218,1.0000
5816,500,333,0,19049.7422,142.8805,0.0000,255.0000,75.4809,210852,1.0000
5817,500,400,0,4392.3887,114.3955,0.0000,255.0000,58.4686,172144,1.0000
5818,292,500,0,1502.6368,111.5334,0.0000,220.0000,66.4590,87421,1.0000
5819,500,375,0,11455.7871,134.3110,0.0000,255.0000,57.8157,208869,1.0000
5820,500,375,0,661.9860,118.9635,8.0000,221.0000,43.9123,95641,0.9301
5821,325,500,0,7345.7485,120.9878,0.0000,255.0000,62.2062,126998,1.0000
5822,375,500,0,928.6118,109.5088,0.0000,255.0000,53.0926,110323,1.0000
5823,500,400,0,5373.4854,105.9857,0.0000,255.0000,79.2461,170945,1.0000
5824,500,375,0,9944.4746,100.1383,0.0000,255.0000,67.6179,231202,1.0000
5825,500,332,0,874.2297,121.7217,0.0000,255.0000,68.8597,121291,1.0000
5826,500,344,0,2324.9424,134.5814,0.0000,255.0000,68.1051,115729,1.0000
5827,500,476,0,2298.4792,118.9469,0.0000,255.0000,69.0135,149866,1.0000
5828,500,333,0,1112.7656,151.1691,0.0000,255.0000,79.5468,79206,1.0000
5829,500,374,0,3311.4299,77.2096,0.0000,255.0000,59.0828,127847,1.0000
5830,500,375,0,3148.9534,135.3618,0.0000,255.0000,77.6848,126721,1.0000
5831,333,500,0,2773.6401,135.9034,0.0000,255.0000,80.2501,107591,1.0000
5832,375,500,0,1090.1825,101.9399,0.0000,255.0000,60.6233,129686,1.0000
5833,500,333,0,663.2391,138.4698,0.0000,255.0000,45.4455,85423,1.0000
5834,500,375,0,3012.6860,123.7459,0.0000,255.0000,55.4313,135064,1.0000
5835,333,500,0,1050.7697,143.3422,0.0000,253.0000,65.3618,93857,1.0000
5836,500,333,0,1524.3602,148.1418,4.0000,254.0000,71.2772,88178,0.9690
5837,375,500,0,6487.7847,158.4557,0.0000,255.0000,78.0843,149014,1.0000
5838,500,375,0,4846.6978,70.7950,0.0000,255.0000,70.9118,168461,1.0000
5839,500,375,0,6697.7388,89.3989,0.0000,255.0000,51.1402,185727,1.0000
5840,375,500,0,8962.0059,100.1340,0.0000,255.0000,68.5829,157484,1.0000
5841,500,375,0,970.5754,91.5485,7.0000,241.0000,51.8636,70880,0.9435
5842,500,455,0,7823.6636,122.0058,0.0000,255.0000,74.3904,190454,1.0000
5843,333,500,0,4335.7563,185.5432,0.0000,255.0000,50.6033,115272,1.0000
5844,500,375,0,9174.4531,98.3153,0.0000,255.0000,47.3233,182048,1.0000
5845,500,351,0,5620.9834,75.1803,0.0000,255.0000,44.8835,171723,1.0000
5846,500,375,0,4656.8643,81.0119,0.0000,255.0000,61.8061,128711,1.0000
5847,500,333,0,9606.8242,162.3656,0.0000,255.0000,48.4058,147013,1.0000
5848,500,375,0,4411.4160,66.7729,0.0000,233.0000,59.0453,190724,1.0000
5849,500,375,0,1910.4730,95.7468,0.0000,236.0000,47.2621,110090,1.0000
5850,500,375,0,2959.6807,135.5375,0.0000,255.0000,74.4157,131388,1.0000
5851,500,375,0,8348.5576,80.7418,0.0000,255.0000,76.5535,164220,1.0000
5852,500,375,0,5087.7026,90.5330,0.0000,241.0000,69.8704,169052,1.0000
5853,500,375,0,4802.6851,84.1946,0.0000,255.0000,56.0338,169351,1.0000
5854,500,357,0,1028.7435,145.5133,0.0000,255.0000,29.6255,102706,1.0000
5855,500,375,0,12778.9355,95.4914,0.0000,255.0000,59.1809,186153,1.0000
5856,500,335,0,717.9352,128.2613,0.0000,226.0000,36.5196,84072,1.0000
5857,334,500,0,3378.1958,103.5298,0.0000,255.0000,70.9678,110259,1.0000
5858,500,375,0,250.4557,123.4269,0.0000,215.0000,42.0913,59646,1.0000
5859,500,333,0,2414.3064,113.2722,0.0000,238.0000,55.5904,90553,1.0000
5860,500,333,0,868.7433,99.9931,0.0000,241.0000,51.9649,80889,1.0000
5861,500,333,0,157.4655,142.6125,6.0000,193.0000,19.6567,54741,0.9397
5862,500,333,0,4480.9775,108.6211,0.0000,255.0000,72.0798,130967,1.0000
5863,500,333,0,3860.0259,100.7079,0.0000,255.0000,71.4053,111331,1.0000
5864,500,333,0,117.3530,133.1641,2.0000,172.0000,19.0028,45751,0.9770
5865,377,500,0,1233.7948,129.4706,0.0000,255.0000,54.1621,115519,1.0000
5866,500,333,0,682.7346,106.3007,0.0000,255.0000,45.9988,74658,1.0000
5867,500,333,0,1382.5013,100.2697,0.0000,255.0000,66.5425,90854,1.0000
5868,500,333,0,453.5177,171.7192,0.0000,217.0000,20.3025,48759,1.0000
5869,500,333,0,805.7183,118.7058,0.0000,199.0000,25.4473,65109,1.0000
5870,500,333,0,227.2132,160.8343,3.0000,210.0000,22.7598,46029,0.9718
5871,317,500,0,571.7949,110.1730,0.0000,234.0000,52.0378,89389,1.0000
5872,500,333,0,431.7625,100.5871,0.0000,255.0000,34.0673,62279,1.0000
5873,500,335,0,394.9485,143.6430,0.0000,229.0000,30.7859,68533,1.0000
5874,333,500,0,344.2914,133.8574,0.0000,222.0000,26.5811,68534,1.0000
5875,500,333,0,561.8763,132.9061,0.0000,255.0000,50.5106,71736,1.0000
5876,375,500,0,3895.8650,105.5564,0.0000,255.0000,69.8517,129976,1.0000
5877,500,333,0,5480.2349,133.3398,0.0000,255.0000,72.3427,110472,1.0000
5878,500,333,0,456.1567,106.5571,0.0000,234.0000,62.3224,66363,1.0000
5879,500,375,0,863.5286,103.0691,0.0000,255.0000,63.2738,94474,1.0000
5880,500,334,0,4847.7349,116.0537,0.0000,255.0000,47.8946,108828,1.0000
5881,500,334,0,850.0777,113.8213,0.0000,252.0000,67.2358,70195,1.0000
5882,500,334,0,2615.9094,100.8107,0.0000,245.0000,44.9993,88246,1.0000
5883,500,334,0,2338.5183,96.9277,0.0000,255.0000,39.9742,104384,1.0000
5884,500,334,0,1772.9866,86.3413,0.0000,229.0000,54.7720,101127,1.0000
5885,500,334,0,3261.0896,103.6855,0.0000,248.0000,39.8690,94619,1.0000
5886,500,334,0,3901.2388,97.9988,0.0000,255.0000,42.7866,122993,1.0000
5887,500,479,0,862.5508,106.6876,0.0000,255.0000,69.3715,96310,1.0000
5888,500,334,0,4956.1226,104.0261,0.0000,251.0000,49.6153,122624,1.0000
5889,500,334,0,3685.3496,124.1858,0.0000,255.0000,41.2757,110501,1.0000
5890,500,334,0,1566.9581,125.1166,0.0000,255.0000,42.9088,90584,1.0000
5891,500,334,0,3651.3943,124.2766,0.0000,253.0000,39.3561,96268,1.0000
5892,500,334,0,2561.4402,123.2281,0.0000,255.0000,41.2521,107648,1.0000
5893,374,500,0,3538.8130,146.5221,0.0000,255.0000,49.4941,97516,1.0000
5894,334,500,0,3339.0132,99.2340,0.0000,255.0000,68.1399,101140,1.0000
5895,334,500,0,640.7020,75.7215,0.0000,255.0000,54.2204,68872,1.0000
5896,375,500,0,1933.0963,91.5854,0.0000,255.0000,75.7598,105599,1.0000
5897,375,500,0,2653.5176,104.2317,0.0000,255.0000,73.7012,111404,1.0000
5898,500,333,0,646.2393,145.9460,0.0000,254.0000,63.7204,78181,1.0000
5899,375,500,0,8272.6523,97.9802,0.0000,255.0000,68.0749,156043,1.0000
5900,375,500,0,7064.3677,84.8577,0.0000,255.0000,62.7882,155856,1.0000
5901,375,500,0,8570.1494,84.6840,0.0000,255.0000,58.0068,168610,1.0000
5902,375,500,0,1720.2871,84.9276,0.0000,255.0000,76.3119,83353,1.0000
5903,375,500,0,1511.3680,130.5621,0.0000,255.0000,60.1296,90144,1.0000
5904,375,500,0,9917.5713,89.9043,0.0000,255.0000,63.5809,184642,1.0000
5905,375,500,0,11018.4609,113.9763,0.0000,255.0000,77.3613,165398,1.0000
